"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"Ugz7DHuhmGRbixOQIf94AaABAg","L A","/channel/UCVJKmFpwHZClyIRrBjkgwtA","https://yt3.ggpht.com/a/AATXAJwSv8P1ZYqni8DhVqFs9Ex7vdk2BEXRuIo2RQ=s48-c-k-c0xffffffff-no-rj-mo","It's today! :D",3,"8 years ago",1332169602365,false,false,,,,,,,,,,,
"UgxA7x1QaBfX56FndwB4AaABAg","111vnderbnder111","/channel/UCvSyxbU8zUGhjsZmzD0NGeA","https://yt3.ggpht.com/a/AATXAJxVNZKMbE8MKevdNvy-GTWdjU6LxBxmPdi4Xg=s48-c-k-c0xffffffff-no-rj-mo","@Archimedes555453525 we need more people so the government can't control us.",3,"8 years ago",1332169602368,false,false,,,,,,,,,,,
"UgwMNK2kk8L-HjWiHHd4AaABAg","superfilipino","/channel/UCJBrKqfALaolS623wC_IY6Q","https://yt3.ggpht.com/a/AATXAJyfA2OCM9Ames0DRwCAYXLR8K3sZ8WcGBxmPA=s48-c-k-c0xffffffff-no-rj-mo","Awesome video I like how they showed 7 billion people standing shoulder to shoulder will fit all of Los angles",30,"8 years ago",1332169602369,false,false,,,,,,,,,,,
"Ugx4h_0LXYBdIQuOiYx4AaABAg","JB_XYZ","/channel/UCFPOAZnkDjSc-qaXlkIriDQ","https://yt3.ggpht.com/a/AATXAJzuNOFL7GujHxbXpml53oJtzB2fiwnm7ceIaw=s48-c-k-c0xffffffff-no-rj-mo","YOU FORGOT ONE: U.S government could spend 7 billion in 7 seconds.",53,"8 years ago",1332169602371,false,false,,,,,,,,,,,
"Ugyg-ZlHnMvPGg82XiR4AaABAg","L A","/channel/UCVJKmFpwHZClyIRrBjkgwtA","https://yt3.ggpht.com/a/AATXAJwSv8P1ZYqni8DhVqFs9Ex7vdk2BEXRuIo2RQ=s48-c-k-c0xffffffff-no-rj-mo","@PrehistoricStudios Yeah... :-/",1,"8 years ago",1332169602372,false,false,,,,,,,,,,,
"Ugyt7tl7M-s4BumlN3p4AaABAg","PrehistoricStudios","/channel/UClwAaav4vCVf0pr9vgQlO2A","https://yt3.ggpht.com/a/AATXAJx4pg2aotQ4tWIUA2r2Iv494LFIT0JKiHuItg=s48-c-k-c0xffffffff-no-rj-mo","@MacGyver920 \nThat would lead to wars over who get what so too add on \nMore people=Less resources = starvation= wars over territory= Nukes= Less people and so on and forth\nIts more like a circle that would continue like the stock market. It looks likes going really high but its just going to go down soon enough. But that cycle will end.",0,"8 years ago",1332169602373,false,false,,,,,,,,,,,
"Ugwr6TAPHqbNGNBR7mx4AaABAg","L A","/channel/UCVJKmFpwHZClyIRrBjkgwtA","https://yt3.ggpht.com/a/AATXAJwSv8P1ZYqni8DhVqFs9Ex7vdk2BEXRuIo2RQ=s48-c-k-c0xffffffff-no-rj-mo","@snowlionluna But as I've said before: You have to count with every single person you see. \r\nBtw, my last comment is old, and I was talking about the Royal Wedding.",0,"8 years ago",1332169602374,false,false,,,,,,,,,,,
"Ugzi9OA0tSoJVAmw2JJ4AaABAg","L A","/channel/UCVJKmFpwHZClyIRrBjkgwtA","https://yt3.ggpht.com/a/AATXAJwSv8P1ZYqni8DhVqFs9Ex7vdk2BEXRuIo2RQ=s48-c-k-c0xffffffff-no-rj-mo","@snowlionluna Just watch the news and think that all the people you see in London are supposed to fit in L.A. together with the rest of the world.",0,"8 years ago",1332169602375,false,false,,,,,,,,,,,
"Ugz6k1SlhebDBDEsQLR4AaABAg","L A","/channel/UCVJKmFpwHZClyIRrBjkgwtA","https://yt3.ggpht.com/a/AATXAJwSv8P1ZYqni8DhVqFs9Ex7vdk2BEXRuIo2RQ=s48-c-k-c0xffffffff-no-rj-mo","@snowlionluna If you watch the news you'll see that whole London is litterally full of people because of William and Kate's wedding. It lives 12 million people in London and you have to count witch ever single of them and the rest of the world. ....they are supposed to fit in L.A. Forget it.",0,"8 years ago",1332169602376,false,false,,,,,,,,,,,
"UgzeCwSnuk9SMUNV32F4AaABAg","xIxLovexAvrilx","/channel/UCywMUS2dvey2iizlNyHnGqA","https://yt3.ggpht.com/a/AATXAJw_jTpzZkKGXWWxEn3thfOs531zvudadlOSaw=s48-c-k-c0xffffffff-no-rj-mo","hope 7 billion ppl watches this",5,"8 years ago",1332169602377,false,false,,,,,,,,,,,
