"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgzkwBqo0aOfGQ0E8AB4AaABAg","savagex466","/channel/UCBV2asQGN5wnazbYv73fKeA","https://yt3.ggpht.com/a/AATXAJw0UtS45_bvXKbhM-C6kgqkiMNqHDA3u9_aiQ=s48-c-k-c0xffffffff-no-rj-mo","Shes a good womon to work with her husband I feel bad for her. You know she has a better trade then I do. Mechanic is good to know",0,"1 week ago",1584044218826,false,false,,,,,,,,,,,
"Ugw218BchGtZS1Tgheh4AaABAg","savagex466","/channel/UCBV2asQGN5wnazbYv73fKeA","https://yt3.ggpht.com/a/AATXAJw0UtS45_bvXKbhM-C6kgqkiMNqHDA3u9_aiQ=s48-c-k-c0xffffffff-no-rj-mo","Imagine comeing off Heroine in New Delhi ... just imagine ... fuck so hot so smelly and noisy ... so sic from drugs ...",0,"1 week ago",1584044218828,false,false,,,,,,,,,,,
"Ugx1pg8LcN9j1FIKxXd4AaABAg","JumpTheClouds","/channel/UCOnGW5Xq2miJa6Pl_hlnnSA","https://yt3.ggpht.com/a/AATXAJxLvkCSZdxLOgbWO2XcMMHeOiyvivnHwACfqw=s48-c-k-c0xffffffff-no-rj-mo","We had homes. Before.\n            All different kinds.\n            I-story homes. 2-story homes. 3-story homes.\n            We bought lawn ornaments and twinkle lights, learned to ride bikes without training wheels. We purchased lives confined within 1, 2, 3 stories already built, stories caught inside of structures we could not change.\n            We lived in those stories for a while.\n            We followed the tale laid out for us, the prose pinned down in every square foot of space we’d acquired. We were content with the plot twists that only mildly redirected our lives. We signed on the dotted line for the things we didn’t know we cared about. We ate the things we shouldn’t, spent money when we couldn’t, lost sight of the Earth we had to inhabit, and wasted wasted wasted everything. Food. Water. Resources.\n            Soon the skies were gray with chemical pollution and the plants and animals were sick from genetic modification, and diseases rooted themselves in our air, our meals, our blood and bones. The food disappeared. The people were dying. Our empire fell to pieces.",0,"1 month ago",1582143418830,false,false,,,,,,,,,,,
"UgyZ4hD1vVoIeMRMhJ94AaABAg","Sridhar Natuva","/channel/UCtvVqqEIK7NS_B_3Gs6fuEQ","https://yt3.ggpht.com/a/AATXAJzzrqxhKml0ALbWyMq6H1Wfr5nrIhMhHc3qNA=s48-c-k-c0xffffffff-no-rj-mo","I liked the idea of indoor planting. I will buy a pm2.5 measuring device and try to check the same in my surroundings. BTW, nice video.",0,"1 month ago",1582143418831,false,false,,,,,,,,,,,
"UgzMF3SF1hJlbOLVObR4AaABAg","Danielfallz Rothman","/channel/UCdorCKYbhM5lvD3xUTar__g","https://yt3.ggpht.com/a/AATXAJwY9ezRFfChCVnhm_10JRaqR5pL0ltmH7HZjg=s48-c-k-c0xffffffff-no-rj-mo","Least he is doing something, living in a tax haven bin called Monaco.",0,"2 months ago",1579465018833,false,true,"EkQSC21OWklkSGhkUXM4wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6TUYzU0YxaEpsYk9MVk9iUjRBYUFCQWciAggAKhhVQy1EdVJxc0JRT0VrXzVvMXE0WmUtRmcyC21OWklkSGhkUXM4QAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzMF3SF1hJlbOLVObR4AaABAg.93xRuDyH7aA95s4uYQfOR8","Zhi Han Lee","/channel/UC9l8bIHJlvNAp6P-ZzVermA","https://yt3.ggpht.com/a/AATXAJyDEYCM83VLDPuLvx5Ojv-mBKJyVe7-WdQLWg=s32-c-k-c0xffffffff-no-rj-mo","Was initially thinking if this video was going to be a greenwashing documentary",0,"1 week ago",1584044219126,false
"UgwDJ5FIp-U002unqaF4AaABAg","Mr. GTO","/channel/UCfu2gL5mLXdiFhaMHXKQU9g","https://yt3.ggpht.com/a/AATXAJyfF12Unpv9LNm7LI_bNONkfbXzJ5Z2DYCKmg=s48-c-k-c0xffffffff-no-rj-mo","So NASTY... all that air and ground pollution ... like the India government cares...... Thank you for the tour Lucas..!!",1,"2 months ago",1579465018835,false,false,,,,,,,,,,,
"UgyjMAYOIWn6dKo8mFh4AaABAg","Jijo Koshy K S Jijo","/channel/UCz6W-R7lqKUC-cDOppbhO7A","https://yt3.ggpht.com/a/AATXAJzyys1Sq5zQP3WpoHSTNgx7iy_-gUI74ThDlA=s48-c-k-c0xffffffff-no-rj-mo","Thank you very much to Formula E & Lucas Di Grassi for bringing up our problems to the world. I live in the southern side of India, where it is called Kerala. Pollution here is much less compared to Delhi. But it is increasing.. it is a concern.. people need to do something... I've already decided to buy an electric car or an electric motorcycle for commuting and short trips and use petrol or diesel vehicles only for very long trips. As I am a guy who loves to drive than anything else, I cannot avoid long drives and road trips. But I've decided that all of my actions will be carbon neutral in the future. Also the thing about public transport here is, the public transport here is sometimes not comfortable or convenient.. so I think that's why some rich people have multiple cars in their home, and they always use their own vehicles to travel even for short distances. They give priority to comfort. But they have less polluting options available. It is better to convince them to use electric vehicles, or bicycles or any other less polluting means of transport.\n\n\n\nTHANK YOU AGAIN... LOTS OF LOVE FROM INDIA... ALL THE BEST...!!!!",0,"2 months ago",1579465018837,false,false,,,,,,,,,,,
"UgymtPP4QadTrkzb7Sp4AaABAg","UNSTOPABLEROLL 2","/channel/UCORXQAFusg73-k77C7SaydA","https://yt3.ggpht.com/a/AATXAJxldZBiNadDUAZetFL9daYEqTV59bAYM0QF=s48-c-k-c0xffffffff-no-rj-mo","Most polluted is iran tahran wich is my country elwe are litterly dying the air pollution is 251  here",0,"2 months ago",1579465018838,false,false,,,,,,,,,,,
"UgzM7HlB25LVLzNLOrh4AaABAg","OliSeries","/channel/UCD5lF1ts3CSTZZg0K8bZumQ","https://yt3.ggpht.com/a/AATXAJzEwn903mo0C-IuY20o4hfFMkmTpaf3jNidOA=s48-c-k-c0xffffffff-no-rj-mo","wow I would have never crossed paths with this channel if it wasn't for your new partnership with BTS... thank you for teaming up and continuing to spread this message. And as BTS says we will be the wings and take this message to every corner of the world.",0,"3 months ago",1576786618839,false,false,,,,,,,,,,,
"UgyGqnLh2PB9hIEruqt4AaABAg","Tanishq Srivastava","/channel/UCPsCMdqqXSKtukALHnp-TjQ","https://yt3.ggpht.com/a/AATXAJxtlxXfbiLQkpHYmmCr2afxd6wPSHQP7XsnaQ=s48-c-k-c0xffffffff-no-rj-mo","10:23 1 trillion???? India already is a 3 trillion dollar economy",1,"3 months ago",1576786618840,false,false,,,,,,,,,,,
"UgwExh5doDz8JMnBCFx4AaABAg","Hus 9","/channel/UCzlfvLi3Bu79L3Ri0IvfCnQ","https://yt3.ggpht.com/a/AATXAJzKjFD8n3TqOLUlU_sas7VaqEfBQ_PHL49xaw=s48-c-k-c0xffffffff-no-rj-mo","Greedy businessmen have killed the future generations",0,"3 months ago",1576786618841,false,false,,,,,,,,,,,
"Ugwglnjo1NrVi6qBqnx4AaABAg","Superjonno03","/channel/UCuN0al6N-ZL4ZYD1pK-4kyg","https://yt3.ggpht.com/a/AATXAJzmO4PHD5Sf_kx3IaC9nHKDNxdyFp4dbWqfRw=s48-c-k-c0xffffffff-no-rj-mo","We need more hydroelectric power.",0,"3 months ago",1576786618842,false,false,,,,,,,,,,,
"UgxxjOe4lbwveqzlQ_N4AaABAg","Iceman","/channel/UCIhFP9as3Bv1QZZesyVGlnw","https://yt3.ggpht.com/a/AATXAJxI9GhMx3CS-pb-ASvUgniSnmNgvYsKSWQUYA=s48-c-k-c0xffffffff-no-rj-mo","Watching this makes me want to cry, but fight at the same time",0,"3 months ago",1576786618843,true,false,,,,,,,,,,,
"UgzvIF36oTiqAH8AVLl4AaABAg","Roman Patocka","/channel/UCZuQeAu3wo-BK2gf_YYBNYg","https://yt3.ggpht.com/a/AATXAJymW-n5-5W_L-LJf4mlEZbgRRLQsCKhe2BWNQ=s48-c-k-c0xffffffff-no-rj-mo","What a push again by e-oligarch. \nWe just are not able to produce enough clean energy recently so I bet we do not have enough to power e-cars for all. \nFind studies on how environmentally difficult is to produce the battery (dig lithium from the earth) and even worse to disposal the battery. \nRecently to produce, run and disposal e-car is more pollutant than run 1965 diesel Range Rover. \nAnd I am not talking about the e-car value in 6-8 years time when the most expensive part (battery) need to be replaced.\nIn the UK 39% of energy comes from coal power plants. This is the quickest and cheapest way to produce a reliable (not like solar or wind) energy stream. With all new e-cars where do you think the energy will come from?\nDo you know where e-car has the exhaust?.... in the power plant :)",0,"3 months ago",1576786618844,false,false,,,,,,,,,,,
