"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgyfLg4ntXTqMJJR6PZ4AaABAg","SrBoromir","/channel/UCdP-fnmfrbmo9sM4Mmz2DeQ","https://yt3.ggpht.com/a/AATXAJw0rYIQ4mNgiLKdWe3h0Q1gj8Q9D_Sq6CwUzQ=s48-c-k-c0xffffffff-no-rj-mo","So according to this video, fusion energy is 30 years away... Huh where have I heard that before?",0,"20 hours ago",1584573395119,false,false,,,,,,,,,,,
"Ugz-dpFverPOdCUYRUl4AaABAg","Dragon Killer190","/channel/UCwcg215lO4EI__12pZorxcA","https://yt3.ggpht.com/a/AATXAJypfPy01v4wFj-idhnYV4eLjsjL2HDXqJKP2A=s48-c-k-c0xffffffff-no-rj-mo","43:43",0,"3 days ago",1584386195121,false,false,,,,,,,,,,,
"UgwVuTQ_Ygo4quOC8qJ4AaABAg","Andrew Duckworth","/channel/UCpLdZRvP67gnm97J4Dl-46g","https://yt3.ggpht.com/a/AATXAJyWlNfDJ8K31uR7SwQQnat3qh3IVPJXx9UXpQ=s48-c-k-c0xffffffff-no-rj-mo","LIFTR to the rescue",0,"1 week ago",1584040595123,false,false,,,,,,,,,,,
"Ugw-GGi3Lcmn-VNtG194AaABAg","Martin J","/channel/UCUUyZtz0_OsZL3IhCuyl4xw","https://yt3.ggpht.com/a/AATXAJyiFb-I_7ov2uDCU2zrpYsYkbLGFnHM6Qia7A=s48-c-k-c0xffffffff-no-rj-mo","Climate change is happening, but it’s not man made.\nThe climate change phenomenon comes from China. China is opening coal fired power stations regularly.\nThey NEED the fossil fuels the Western world is demonising. The fossil fuels which fired power stations in Europe and the Americas are now serving the fuel hungry power stations of China. The elect are being deceived.\nClimate change propaganda is everyday in the media - news bulletins, carbon capture , trade offs between one process and another.\nThere is a silence over one form of pollution : fireworks . Many firework displays go unchallenged by the green lobby. Huge expense and highly polluting fireworks and bonfires get no criticism from the green lobby, because they are exempt  - not part of the agenda for destroying industry in the west.\nHow long will You tube allow these comments to remain for all to see ?",0,"1 week ago",1584040595125,false,false,,,,,,,,,,,
"UgxlQaeQEwLzesAIsM94AaABAg","Mr Smith","/channel/UCAS3LpELe4xK2AMd58uBATA","https://yt3.ggpht.com/a/AATXAJweCFvQTc2b-vG5Lo_1u6qjh-acJg-5vSS13Q=s48-c-k-c0xffffffff-no-rj-mo","As human beings are irresponsible in every way possible, Forced sterilisation is the only thing that might save us from our madness and destruction",0,"2 weeks ago",1583435795126,false,false,,,,,,,,,,,
"UgzL9hR8DOmmTuBeR_J4AaABAg","Sun Rise","/channel/UCtgvyKjx9Qe97dhHeo6Yvng","https://yt3.ggpht.com/a/AATXAJyX70P8lpeKMipsYarME08PlFny4SLBS-nVoQ=s48-c-k-c0xffffffff-no-rj-mo","where can I find the german original documentary?",0,"2 weeks ago",1583435795127,false,false,,,,,,,,,,,
"UgxvE9P8toF55GbJohF4AaABAg","cat Stapleton","/channel/UCkXxPO-Odl4Tgl0NAKNAytg","https://yt3.ggpht.com/a/AATXAJwJ7bJzZKsfxhvef22ZgTDQNMgoVsYWvpsjcw=s48-c-k-c0xffffffff-no-rj-mo","Seasick?   Add ginger to your daily diet.",0,"3 weeks ago",1582830995129,false,false,,,,,,,,,,,
"UgyaJK023mxUnh-PpC14AaABAg","R M","/channel/UCmxY_QpzPLg9QvVN_Rhlc3w","https://yt3.ggpht.com/a/AATXAJwtY-2qIBc_XAhOn-uUIQoJvnvVIK-ZSNwpIg=s48-c-k-c0xffffffff-no-rj-mo","It costs MONEY to save the Planet???? F Monetary System and its Psychopaths....",0,"3 weeks ago",1582830995130,true,false,,,,,,,,,,,
"Ugx1ugxbDtQezckP6wV4AaABAg","Toke Panduro","/channel/UCs9kaAX7EBkqqHHp4qXEsew","https://yt3.ggpht.com/a/AATXAJyBTehql2jIpfIJrzIM8TYbuMV-xvHY-FZvjw=s48-c-k-c0xffffffff-no-rj-mo","power-to-x is the solution for large scale storage and fuel for cargo ships and air planes",0,"3 weeks ago",1582830995131,false,false,,,,,,,,,,,
"UgxGklZOi6Lj7wG6IZp4AaABAg","Mick Gatz","/channel/UCypXrWj8q-XHvKwwpeKSG8Q","https://yt3.ggpht.com/a/AATXAJxdcKvv_qrk7nY2tBmyXJRTA7FP7ItPqy4qFA=s48-c-k-c0xffffffff-no-rj-mo","You will not, and cannot save Planet Earth.",0,"3 weeks ago",1582830995132,false,false,,,,,,,,,,,
