"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgwBu_cUfFqJzJrcWSl4AaABAg","AM Clicks Production","/channel/UC2yZ6lKp_zJa4FD03uPYCLw","https://yt3.ggpht.com/a/AATXAJwQKtYnGgDaxfHsI1AHc-2lg03JkIPLH3c4mw=s48-c-k-c0xffffffff-no-rj-mo","This smoge cover all Lahore in every diwali. Due to wind direction to this side",0,"1 year ago",1551723094903,false,true,"EkQSCzQtTmZXc0pBaEpZwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3QnVfY1VmRnFKekpyY1dTbDRBYUFCQWciAggAKhhVQ1pGTW0xbU13MEY4MVozN2FhRXpUVUEyCzQtTmZXc0pBaEpZQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgwBu_cUfFqJzJrcWSl4AaABAg.8nUE9V4qIAo90s5BpgJMr1","Varun S","/channel/UC68mo-ZWuU0PbIMCiYXu-tw","https://yt3.ggpht.com/a/AATXAJyw3mjMoUWR08y1FosEDOpL8xmwT67LTzPUkg=s32-c-k-c0xffffffff-no-rj-mo","Sad. Sorry for that. Yaha log patake Fod ke sabki maa chodrahe h",0,"4 months ago",1572891095148,false
"Ugx3cP_3rDCcIWmQ9Hl4AaABAg","S K","/channel/UCGb5fB1ytVoqLYhJTuS38BQ","https://yt3.ggpht.com/a/AATXAJyDtnf6myBxD_H7fxKmdRxyV2YPv3_W1yM3mQ=s48-c-k-c0xffffffff-no-rj-mo","India me logo ne Supreme court ko chood diya sala thik hua or jyada polluation ho or sala sab mare apni per par hi mar rahihe salo jyada educated bala fool's at delhi yese hi kido ke jesi maro",0,"1 year ago",1551723094904,false,false,,,,,,,,,,,
"UgwxWiSG7oQVaOQJOAF4AaABAg","The Revenant","/channel/UCtpqL481I6j1QDQJlcJbnqg","https://yt3.ggpht.com/a/AATXAJxTJ5LiAF96e0JKyk6PNkTPxTBJJEwgPbyKow=s48-c-k-c0xffffffff-no-rj-mo","I can’t breathe in Delhi.... Sad! No greenery as well.",3,"1 year ago",1551723094905,false,false,,,,,,,,,,,
"UgwByOSrFRnEwT1NLQR4AaABAg","vahsir artapaham","/channel/UCT8ddOJRqutYxSlvIxf8TDQ","https://yt3.ggpht.com/a/AATXAJyXhhZgCmwkeNyaGtBWlnGV96UsdKL6Ltch3A=s48-c-k-c0xffffffff-no-rj-mo","delhi doesn't have a skyline lol , it's flat as a pan",0,"2 years ago",1520187094906,false,false,,,,,,,,,,,
"UgwpCEhT3yMJxxs1tcR4AaABAg","Aishwarya Kulkarni","/channel/UCpgCguBM-UNNg30CMU4QS5g","https://yt3.ggpht.com/a/AATXAJx4zMEfBEJDITeifmIJ19zZMZSPJ8klRqPUqw=s48-c-k-c0xffffffff-no-rj-mo","I think Delhi will blast one day because of worst worst worst people there don't care of mother earth",11,"2 years ago",1520187094907,false,false,,,,,,,,,,,
"UgxnDqOFBDQGbDocThl4AaABAg","Techcom co","/channel/UCN_t7GKRS9JKOvwl1tnBwLQ","https://yt3.ggpht.com/a/AATXAJxPJqezfgNkP3WpAYpwlX3lNXO3RWD5Ntlx2g=s48-c-k-c0xffffffff-no-rj-mo","indian son of bitches, no care for Earth, more then  1.324 billion people only work for creat more indian.",1,"2 years ago",1520187094908,false,false,,,,,,,,,,,
"Uggfai_MKuJu7HgCoAEC","Satish Kumar","/channel/UCRZEL_A4FuApzKLbKjeCSag","https://yt3.ggpht.com/a/AATXAJxHrGB0xGhlz94mpdxQoR1as5hpUddq_hxwcQ=s48-c-k-c0xffffffff-no-rj-mo","मेरा सवाल सिर्फ केजरीवाल से  यह है कि जब आप cm बने तो आपने शपथ ली थी कि मैं डेली को नंबर बन और अछा बनाऊंगा लेकिन अब अपने अंदर झांक कर देखो क्या आप यह कर रहे हो आप हमारे respective PM  को बुरा भला सुना रहे हो पहले खुद सुधरो अपने आप को सुधारो फिर कहो आप पंजाब में चुनाब कर रहे हो | अपने आप को साफ़ करो और फुरसत मिल जाये तो कृपया डेल्ही पर भी धयान दो |",0,"3 years ago",1488651094909,false,true,"EkQSCzQtTmZXc0pBaEpZwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMkcaRRIUVWdnZmFpX01LdUp1N0hnQ29BRUMiAggAKhhVQ1pGTW0xbU13MEY4MVozN2FhRXpUVUEyCzQtTmZXc0pBaEpZQAFICg%3D%3D",3,,,,,,,,,
,,,,,,,,,,,,"Uggfai_MKuJu7HgCoAEC.8KzUw3JiuHL8nNC8ZHhQ4v","S K","/channel/UCGb5fB1ytVoqLYhJTuS38BQ","https://yt3.ggpht.com/a/AATXAJyDtnf6myBxD_H7fxKmdRxyV2YPv3_W1yM3mQ=s32-c-k-c0xffffffff-no-rj-mo","Pehele jo delhi ke log hena unko sudhrne keliye bolo kya kejeriwal jake polluation ko saf karega agar logo sudhrenge ta sab thik hoga sala delhi bale ta Supreme Court ko b gand mardiya sala crackers laga na diwali he agar us paise se garibo ya khud ke liye kuch karte",0,"1 year ago",1551723095223,false
,,,,,,,,,,,,"Uggfai_MKuJu7HgCoAEC.8KzUw3JiuHL8nNFWJRmzhh","Satish K. Chandra","/channel/UCG66o9oezAQRZuVT9VnELyA","https://yt3.ggpht.com/a/AATXAJwUsq8dnT4YYGzSWUO0UX2ES6o2H5oM1oWLCA=s32-c-k-c0xffffffff-no-rj-mo","Abe chaman chutiye is me kejirwal nh citizen ka hai n k kejriwal ka tu jehar khake marega to is me kejriwal kya karega , aur central gov ne khud patakho ka support kiya isliye hazar gune jyada pathake chale not only in Delhi but all over India, kejriwal ko pollution ki chinta shuru se hai tabhi usne odd even launch kiya , Lekin bjp ne janta ko chada diya aur janta ka to zehar khake hi marna hai isne kejriwal kya kare aur bhagwan kya kare.akal k andho ko khuda kya khuda ka baap bhi nh samjha sakta.",0,"1 year ago",1551723095233,false
,,,,,,,,,,,,"Uggfai_MKuJu7HgCoAEC.8KzUw3JiuHL90mm7Lfiup4","Hot ice 158","/channel/UCDYj2I1laP2xM777RnkdNpg","https://yt3.ggpht.com/a/AATXAJzOb6hPGYxre34z1koYY9r0dqPdezdyolVh8g=s32-c-k-c0xffffffff-no-rj-mo","Delhi wale fatake phodo or AAP ko blem karo. Itnahi kam reh gaya he delhi valo ko.",0,"4 months ago",1572891095236,false
"UghwRFMfyt9V-3gCoAEC","Ocavi Cabavi","/channel/UCrILxt4GmgqshgNCgz9WbAA","https://yt3.ggpht.com/a/AATXAJwibgITB7fpxtkcu46a5Tstifz0zPTCQ1f62g=s48-c-k-c0xffffffff-no-rj-mo","Delhi looks like an apocalypse after Diwali",3,"3 years ago",1488651094911,false,false,,,,,,,,,,,
"Ugh885cdMdclP3gCoAEC","karan kansal","/channel/UCiYZB8YNvBAXakHqsFsN4cw","https://yt3.ggpht.com/a/AATXAJyPIRUVpm3PusHAKkp9JoIbupoK7pLYh7Ur_g=s48-c-k-c0xffffffff-no-rj-mo","Apne he described Ko ganda Kar rate hai",0,"3 years ago",1488651094912,false,false,,,,,,,,,,,
"Ugjb95U8b1hHiHgCoAEC","Raj Shekhar","/channel/UCYRCtAMyVVNcI6WJYZjOLLw","https://yt3.ggpht.com/a/AATXAJxVHaQWuxTh0wyBBZrDTbr2EyPMSvbqq03lJw=s48-c-k-c0xffffffff-no-rj-mo","It's pollution apocalypse in Delhi",6,"3 years ago",1488651094913,false,false,,,,,,,,,,,
"UgjSCTLUeoVONXgCoAEC","Ripudaman Pachauri","/channel/UCET6ldOWMvNLytYch6SBjDQ","https://yt3.ggpht.com/a/AATXAJz2t1lesTw9lO3FlD66cQJgbWz3FccaxTkXbg=s48-c-k-c0xffffffff-no-rj-mo","what Kejriwal is doing to control it (smoke and people both).",0,"3 years ago",1488651094914,false,false,,,,,,,,,,,
"UggB8Dm8phLXp3gCoAEC","vinod singh","/channel/UCPj1l41OCisQXM5UzEDLpDA","https://yt3.ggpht.com/a/AATXAJzpYrtpNeq5n-CMylX3ALwqNvYmYywN8KS2SQ=s48-c-k-c0xffffffff-no-rj-mo","ना जाने लोग कब सुधार लाएंगे और दीवाली में सिर्फ दिया जलायेगें। गांव वालो की दिल्ली में दीवाली।",0,"3 years ago",1488651094915,false,false,,,,,,,,,,,
