"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"Ugho00Cko77eVXgCoAEC","Rajneesh Kumar Yadav","/channel/UCMPKsLNjK9tEaUlCVeKEEDw","https://yt3.ggpht.com/a/AATXAJyJf-yzpp0B_gs3svY_q7Lkkb4anQlZCtJHLw=s48-c-k-c0xffffffff-no-rj-mo","Thanks to aware us with good ideas of experts.",0,"2 years ago",1520187034843,false,false,,,,,,,,,,,
"Ugg9quAhcwFgzXgCoAEC","dk shourya","/channel/UC_n5q1p2hCm0ImVlQfXfT1g","https://yt3.ggpht.com/a/AATXAJyFMgeHgL6l87Ez6Xv3lafSEPLBgEs1qEqiBA=s48-c-k-c0xffffffff-no-rj-mo","इतना महत्वपूर्ण विषय पर एक जागरूकता फैलाने वाली चर्चा में कितने कम viewers ने रूची ली है । यह आकड़ा लोगों के mindset को सामने ले आता है। तपती दुपहरी में छॉंव तो सभी तलाशते हैं पर पेड़ कोई नहीं लगाता ।",0,"2 years ago",1520187034846,false,false,,,,,,,,,,,
"Ugia-qQNE6vBi3gCoAEC","Iqbal Hussain","/channel/UCAc-kkRLYEy-Zj4bw0cZvvw","https://yt3.ggpht.com/a/AATXAJzRxyQATHdmPmhaHFcM8F8Fp3eGpqSxKJNiqQ=s48-c-k-c0xffffffff-no-rj-mo","home based job you can earn unlimited money  depends upon your work so join now this mission and became India super power in world  (+919797962235)",0,"3 years ago",1488651034849,false,false,,,,,,,,,,,
