"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgwAj4R2WoomYZ_xhKl4AaABAg","Deepak Kumar","/channel/UCs1g3csqhKFjAafoIIhmjIQ","https://yt3.ggpht.com/a/AATXAJzfQQteVbVuzJHM09Ws1WVbPO8w92Bx18lX3A=s48-c-k-c0xffffffff-no-rj-mo","I love you Teena mam",0,"2 months ago",1579444069575,false,false,,,,,,,,,,,
"UgxZJjsayaJrr2WnUhx4AaABAg","Chander Ram","/channel/UCmeeQyUit63wWplqlSqjOIw","https://yt3.ggpht.com/a/AATXAJwGvFz0bOHKdDQipgdnYtOwzJG2309JDtyz5w=s48-c-k-c0xffffffff-no-rj-mo","Thank you so much mam for update such kinds of wonderful information",0,"3 months ago",1576765669578,true,false,,,,,,,,,,,
"UgwYrcyC0ZkhyMojAgV4AaABAg","Sidharth Rana","/channel/UCNYQpQRJEUByW8-XClcRP_Q","https://yt3.ggpht.com/a/AATXAJw-w7R9h6tMFv2xmeU6Gutt6nJe51ntsrcP6w=s48-c-k-c0xffffffff-no-rj-mo","Good evening RSTV",0,"4 months ago",1574173669579,false,false,,,,,,,,,,,
"UgzMr5HNDE3hAR2ZB4B4AaABAg","Ye Bol act","/channel/UCrTy_0Ap0gnA6TsZzI4F9_A","https://yt3.ggpht.com/a/AATXAJz8GhUBmpt6w64aDQOTmkIKUrzi557YOjamyg=s48-c-k-c0xffffffff-no-rj-mo","Still the rate/for indian market",0,"9 months ago",1560954469581,false,false,,,,,,,,,,,
"Ugw78Rfz_UA7hnCHKMN4AaABAg","Ye Bol act","/channel/UCrTy_0Ap0gnA6TsZzI4F9_A","https://yt3.ggpht.com/a/AATXAJz8GhUBmpt6w64aDQOTmkIKUrzi557YOjamyg=s48-c-k-c0xffffffff-no-rj-mo","22:40🤐",0,"9 months ago",1560954469582,false,false,,,,,,,,,,,
"UgwOTfkNpE-6g7y4Nnp4AaABAg","JAYRAM MATHS","/channel/UC9uNQteM9-5lCK9Z9KUv-bg","https://yt3.ggpht.com/a/AATXAJwr61KLO1Z7WxyaM5ijCPm6I6xqrFn8lIPl6w=s48-c-k-c0xffffffff-no-rj-mo","My decision is  give free to  ARMY and shoot all who through stone on our Army.  I love my security forces. Jai hind.",1,"10 months ago",1558276069583,false,false,,,,,,,,,,,
"Ugz22v3TWxQ7_dbTvuR4AaABAg","Eva Chauhan","/channel/UCvPwKQKa6ulRPbVVBigKFBQ","https://yt3.ggpht.com/a/AATXAJyfA_MWAa4VpbUjm8kdA1u_5Q4i_dKPVF9FMQ=s48-c-k-c0xffffffff-no-rj-mo","Thankyou so much",0,"1 year ago",1553005669584,false,false,,,,,,,,,,,
"UgxIL9Zb11AdJENVdbF4AaABAg","Chintu Yadav","/channel/UCtn8XNCfnkVWw3Y8HcHnHuw","https://yt3.ggpht.com/a/AATXAJwh5ZVttwqz_IZOYDDZBR3_1-fxYpu3BSapnw=s48-c-k-c0xffffffff-no-rj-mo","Very educative show \nThanks and regards to rstv for bringing up such a thorough and consolidated content on each topic",0,"1 year ago",1553005669585,false,false,,,,,,,,,,,
"Ugwq6lcd2XLXnfDC72l4AaABAg","Aparajita Samal","/channel/UCnWoiF12acQAMy8V7UqyDPg","https://yt3.ggpht.com/a/AATXAJzVD8Sz1gKW1GfrjRGhdD1et59JVpWb_gWXMg=s48-c-k-c0xffffffff-no-rj-mo","Very nice show!!! Solar energy is very useful in our country .",0,"1 year ago",1553005669586,false,false,,,,,,,,,,,
"UgxtRosy3P2hd-iebpp4AaABAg","MAKE JOKE OF","/channel/UCZK78h_ia9kfh4EU1qsYbRA","https://yt3.ggpht.com/a/AATXAJxxVGrwhvGV-UNOYn1XaRmEYW7M0QAna_OKBQ=s48-c-k-c0xffffffff-no-rj-mo","very nice man",0,"1 year ago",1553005669587,false,false,,,,,,,,,,,
