"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"Ugzte4l-psA2Gm_hBAB4AaABAg","Rahul Raj","/channel/UCrAs_LxmAFSFE_T6cSFXBeA","https://yt3.ggpht.com/a/AATXAJz41_jHZb-tK84aIVDSdGcyowRzM9ZjbzoGFw=s48-c-k-c0xffffffff-no-rj-mo","Sala ...ye dekh k bhasan de rha h isko mai dekh rha hun😠shit... Bhasan khud se ni de skte h ye aur kya denge.. but not shame on him,shame on us, cos we have chosen him or those.. illiterate and insensible govt...",0,"4 months ago",1574173887212,false,false,,,,,,,,,,,
"Ugxocyiz1K_PveEU1mp4AaABAg","HONEY HONEY","/channel/UCyhRmy9ebKLGxjPzbXLt9AQ","https://yt3.ggpht.com/a/AATXAJwYorMyPo48qWoD0tFHiQYZg4IzXdbBQnMhFA=s48-c-k-c0xffffffff-no-rj-mo","roaj Lund engery engery krto krto h pr jaaki 10 saal se engery naa aa rhi h",0,"4 months ago",1574173887215,false,false,,,,,,,,,,,
"Ugzhp7o-eba-msxiYpp4AaABAg","D'San Rame","/channel/UCOTiPD8UhS2SocGgKE3B4AA","https://yt3.ggpht.com/a/AATXAJxeiWGhZunBZKxz90kupYiILJ8_fKJXJu0FdA=s48-c-k-c0xffffffff-no-rj-mo","Government didn't frame any  Policy on renewable energy as Specially in wind energy",0,"4 months ago",1574173887216,false,false,,,,,,,,,,,
"UgylpZ4RCW82hdfYw2V4AaABAg","HONEY HONEY","/channel/UCyhRmy9ebKLGxjPzbXLt9AQ","https://yt3.ggpht.com/a/AATXAJwYorMyPo48qWoD0tFHiQYZg4IzXdbBQnMhFA=s48-c-k-c0xffffffff-no-rj-mo","Bhasan dene ke le 10 core rupaa kharch kr aayo h vides meh pr kaam kachu na kro he in paisaa se kaam bhi kr Leto tuh",1,"4 months ago",1574173887217,false,false,,,,,,,,,,,
"Ugy4IeJKf9ulv6bJoV94AaABAg","S R","/channel/UCuhnOStuucSjkeLfwWqXYTQ","https://yt3.ggpht.com/a/AATXAJwabU338kohwdFei7fvUXQdez_1ERYjJJ2JjA=s48-c-k-c0xffffffff-no-rj-mo","What’s wrong with the mic..",0,"4 months ago",1574173887219,false,false,,,,,,,,,,,
"UgyoE4AMfBLULIKlmW54AaABAg","mohd adil","/channel/UCyN9gyf2xoBjwluD07c1I4w","https://yt3.ggpht.com/a/AATXAJyjmPMG90nxFt0iyTJcB_1zfJjr7shZceed-w=s48-c-k-c0xffffffff-no-rj-mo","Good message,vice president sir",0,"4 months ago",1574173887220,false,false,,,,,,,,,,,
"UgxYYTpi2U2hchH9oxN4AaABAg","mukarram hussain","/channel/UCgJHY3JABo4POjjJP4GbP6A","https://yt3.ggpht.com/a/AATXAJwwyZVqaCf8JvcTp1F4dluSPS8H-CGEouDx2w=s48-c-k-c0xffffffff-no-rj-mo","👍 ❤️",0,"4 months ago",1574173887222,false,false,,,,,,,,,,,
