"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"Ugz66NfP5KyUUKCf7614AaABAg","Sanket Thakuriya","/channel/UCIEMJBR69TyLkPfqVCRWJhw","https://yt3.ggpht.com/a/AATXAJyselYzC_yee96SpOv6XnhJyPavwy3QG20m9g=s48-c-k-c0xffffffff-no-rj-mo","Cheap and clean coal in India's  future....",0,"1 year ago",1553005199077,false,false,,,,,,,,,,,
"UgyzkIIm6hdrq-rMm754AaABAg","SANJAY JAGADALE","/channel/UCkAA3fF3aTXl_zrTUtiUyPg","https://yt3.ggpht.com/a/AATXAJz4YSXgxwQy_YGFyKipVgOFGP2L3B8IZDDrBw=s48-c-k-c0xffffffff-no-rj-mo","sir this lecture available in hindi.  pls sir.",0,"1 year ago",1553005199080,false,false,,,,,,,,,,,
"UgzeeWAjxfrNtG1nnWF4AaABAg","ravin","/channel/UCZhNQRgAZWsa-qzvnAAg6wg","https://yt3.ggpht.com/a/AATXAJxpS-y_jDm2HWlzwZJjk8XOCUDzJICP4Xt2rA=s48-c-k-c0xffffffff-no-rj-mo","Base load factor is the key here, Only thing that matters. We need newer technologies to keep it stable while getting electricity from various sources.",1,"1 year ago",1553005199081,true,false,,,,,,,,,,,
"UgxfPcAIKEKu5RccyLZ4AaABAg","Bikash Maharaj","/channel/UC1OV1EyJ7yPGX1uW_qfi47A","https://yt3.ggpht.com/a/AATXAJzdEQdOKSbTTljnHqmoFpb5kOiunpww_5Gfyg=s48-c-k-c0xffffffff-no-rj-mo","Thanks RSTV for continuing adding subtitles.. Thanks again.",1,"1 year ago",1553005199082,false,false,,,,,,,,,,,
"Ugx5xR62X2wXq0CuMyR4AaABAg","Smruthik Rajanala","/channel/UC9zdwP5GlIwBzJ8OCBBWjsw","https://yt3.ggpht.com/a/AATXAJyDcY81kwqIijovfKeYuWI26JY9CPtntscR1Q=s48-c-k-c0xffffffff-no-rj-mo","A debate on the mandate and controversy surrounding the 15th Finance commission plz",4,"1 year ago",1553005199084,false,false,,,,,,,,,,,
"Ugy_vImM736RbENDyiN4AaABAg","Aspire punch 2020","/channel/UCJk_TkMCTKeZy-Ta5KSaBKA","https://yt3.ggpht.com/a/AATXAJxIMt0Mysau4Bwlusq5CnktvS7i8WxIFhdFpA=s48-c-k-c0xffffffff-no-rj-mo","Frank is the best",0,"1 year ago",1553005199088,false,false,,,,,,,,,,,
"UgzVcFceXezohTbUo_l4AaABAg","Isha Arora","/channel/UCebWYva4i9HdoZF9Z1cpGEw","https://yt3.ggpht.com/a/AATXAJxDHwVqx0HuVMVHZ_kYtUXJqXyfbcsFnmsg=s48-c-k-c0xffffffff-no-rj-mo","As a host, the way you ( Frank Sir ) delivered the speech or explanation, out of the box👍🏻",0,"1 year ago",1553005199089,true,false,,,,,,,,,,,
"Ugyd4g8TIN7LNeojGlh4AaABAg","Shee XinPing","/channel/UCBM2UBRi65oWZthlaHJr2wQ","https://yt3.ggpht.com/a/AATXAJzOY-_5KLWvIieu2rhyIFuWL8ZQ9SyORD6esA=s48-c-k-c0xffffffff-no-rj-mo","India should also develop Portable Nuclear reactors which could be assembled in space stations and can be used on future Spacecrafts, if we want formidable Space program. And for all this we should start the development today then we will be able to produce these reactors in 2050. These Reactors will also help us in Defense sector. Nuclear can be most compact portable energy source possible.",5,"1 year ago",1553005199090,false,true,"EkQSC3U1ME1xOG5IaGlNwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd5ZDRnOFRJTjdMTmVvakdsaDRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3U1ME1xOG5IaGlNQAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"Ugyd4g8TIN7LNeojGlh4AaABAg.8euxIy5rqhi8mwhg2GSgNB","Vipul","/channel/UCCbXN0M9DvUMevGEkm2T0rg","https://yt3.ggpht.com/a/AATXAJw4DMWiQ6mmYuXM6FAVd8cAfwyup8VQCRvwew=s32-c-k-c0xffffffff-no-rj-mo","karega kaun bc sab bolte hi rahenge to",0,"1 year ago",1553005199421,false
"UgxWgTxVfoCh3xd69WZ4AaABAg","Shee XinPing","/channel/UCBM2UBRi65oWZthlaHJr2wQ","https://yt3.ggpht.com/a/AATXAJzOY-_5KLWvIieu2rhyIFuWL8ZQ9SyORD6esA=s48-c-k-c0xffffffff-no-rj-mo","why are we not going for Nuclear reactors. we should be producing 30-40% of our energy needs through Nuclear. More safer technologies are available now a days. APR 1000 is already there. I dont think we should be able to meet our demands with renewable only if want to replace as much Crude as possible. Also nuclear take large time to build and are mostly more costly than renewable and coal. We also need to build huge Public transport infra running on electricity like metro and rail in all the tier 2 and metros.",0,"1 year ago",1553005199092,false,false,,,,,,,,,,,
"UgzMOajcA4aekVBlfll4AaABAg","Sudipta Ranjan Patra","/channel/UC9xBKVZIBAg1xXHr8oji7cg","https://yt3.ggpht.com/a/AATXAJwy7bTW8Yz0mL7JeiOkDna1RB-_Sg6VjTo05w=s48-c-k-c0xffffffff-no-rj-mo","To be quite frank our country spends a good chunk of GDP in buying oil, that is very painful for country like ours which has a lot other developmental works to do. So renewable energy is a way out and bunch of electric cars, bikes & buses.",1,"1 year ago",1553005199093,false,false,,,,,,,,,,,
"Ugxk_7hNIDsJgw8uwoR4AaABAg","Yatendra Kr. Gupta","/channel/UCweP_h5aIFJL1_7VMQBlUoA","https://yt3.ggpht.com/a/AATXAJz5bNem6htGjrOvK0yRDhsYXpo51rvp4VObRw=s48-c-k-c0xffffffff-no-rj-mo","rstv is the best guide for learning.",1,"1 year ago",1553005199094,false,false,,,,,,,,,,,
"UgwECSIuF8oIIjXGN_B4AaABAg","Lavkush Kumar","/channel/UCJIz5qNBMsIWREMjKC7WbHw","https://yt3.ggpht.com/a/AATXAJyktl9cUy_T4nvMbIgDuAdnUbebJdBRN4E9XQ=s48-c-k-c0xffffffff-no-rj-mo","Thank you so much Mr Frank for bringing so intellectual panelists on this show. I just want to say that the conclusion of this discussion is every problem has a solution.",0,"1 year ago",1553005199095,false,false,,,,,,,,,,,
"Ugzkxy8H8DsCAq3q2b94AaABAg","Charnjeev bansal","/channel/UC8hq0zMj-eqmepHY8GzLbVg","https://yt3.ggpht.com/a/AATXAJwK4xu3U7tHHqKclZ-vVdd0ZyfTeaUHY6fiyA=s48-c-k-c0xffffffff-no-rj-mo","Good Discussion. But all the guests are of same feature. Frank, you have to call at least one editor like  K.A. Badarinath, T.K Arun. THANK YOU",1,"1 year ago",1553005199096,false,false,,,,,,,,,,,
"UgxrG7eWt-ArY6lcOix4AaABAg","virendra sihag","/channel/UC8S5-5ypdDmc4aaINYiLoPg","https://yt3.ggpht.com/a/AATXAJwo5GePZEaRaDS-B-Tdi2cYGMC0KN2zwS6Nkw=s48-c-k-c0xffffffff-no-rj-mo","Good discussion",0,"1 year ago",1553005199097,false,false,,,,,,,,,,,
"UgxKv26IgWmueHS8KQZ4AaABAg","Mohit Kumar","/channel/UCUOGfhE4SBhL-ZObWcXUnqw","https://yt3.ggpht.com/a/AATXAJzAtOvLVsWv-24PIEghoGH0tv1gjXb8ql_8DQ=s48-c-k-c0xffffffff-no-rj-mo","Targeted Renewal Energy By 2022 - 175GW \n(100-Solar,60-Wind,10-Biomass & 5GW  Small Hydro)\nElectric Vehicle By 2030\n(With the current infrastructure)\nto achieve this dream we have to do a lot.",17,"1 year ago",1553005199098,false,true,"EkQSC3U1ME1xOG5IaGlNwAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd4S3YyNklnV211ZUhTOEtRWjRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3U1ME1xOG5IaGlNQAFICg%3D%3D",2,,,,,,,,,
