"id","author","authorLink","authorThumb","text","likes","time","timestamp","edited","hasReplies","repliesToken","numReplies","reply.id","reply.author","reply.authorLink","reply.authorThumb","reply.text","reply.likes","reply.time","reply.timestamp","reply.edited"
"UgyoA_GA2MfaQcfbl8B4AaABAg","Bharat7777","/channel/UCuYkY3PvHPIGK8Tm0ejsMOw","https://yt3.ggpht.com/a/AATXAJzGSJvL49l50E_RKo03gWmcv9iGxLpGPNo6jA=s48-c-k-c0xffffffff-no-rj-mo","NAVIC satellites had a n issue with the atomic clock & has less than GPS currently , but am sure ISRO is working on that , hopefully it will b resolved as NAVIC is crucial for India given USA being a very faulty partner ! Kargil war they refused to allow India access to GPS, Israel had to help there ! so Very critical that NAVIC gets back on track & is better than GPS ! USA refused to give India access to Cray supercomputer , India invented it's own systems that perform just as well & cheaper!",1,"1 year ago",1553005801379,false,false,,,,,,,,,,,
"Ugwl0d58ht3zu92oQ7d4AaABAg","Bharat7777","/channel/UCuYkY3PvHPIGK8Tm0ejsMOw","https://yt3.ggpht.com/a/AATXAJzGSJvL49l50E_RKo03gWmcv9iGxLpGPNo6jA=s48-c-k-c0xffffffff-no-rj-mo","Solar cities very ambitious & correct thinking path to harness the Sun energy , but cost of manufacturing the cells & other components has to come down to competitive rates to  China, Indian's love a good deal & a bargain we are 1st price hunter's then look @ other factors. The Chinese CCP model is to fund most businesses with subsidies to kill off companies in other countries then feed off their carcass , they did this to the American Honey industry by adding cheap rice syrup etc to totally destroy those farmers  with  a cheaper but less nutrient rich product that goes for all Chinese goods that have stolen tech but lower quality components & thus shorter shelf life , If Indian companies wish to justify the higher initial costs then quality should be the differentiating factor along with a rebate on taxes paid as well as reverse electricity back into the electrical grid. In tandem with solar cells it would be good to see a parallel system being developed for those cloudy & windless days to which the solution appears to be : To use these forms of energy which are unreliable & unpredictable to extract nitrogen out of the air, store it in tanks then release it via a closed system as it reaches a gaseous state it's pressurized to push the turbine fins @ at that point it's all normal electrical generation equipment that is used. Hope someone @ IIT picks up on this approach as a 2 tier system to supply power @ night ! [ depending on the no. & Volume of the Tanks used ] ISRO is finally getting the budget it deserves & rightfully so , those poor dedicated scientists worked for 2 decades against all odds to serve their nation ! Def. Bharat Ratna candidates ! Dr Kalam would have been "" over the moon"" to see his beloved ISRO finally going to do what he wanted to achieve & envisioned decades ago & it's heartwarming to see so many Indian scientists returning home ! I think Every Indian worldwide feels  7 senses that India is on the cusp of greatness - something that many countries have fought so hard to suppress via domestic penetration & spreading of fake news via international media - Yes Barkha Dutta I'm talking about you & your gang of Anti India & Anti Hindu haters !",0,"1 year ago",1553005801380,true,false,,,,,,,,,,,
"UgyIGhkPpivBKL9ifSh4AaABAg","Shubham Tawar","/channel/UCbSK_pQHYw0f3J1ktWsfWFg","https://yt3.ggpht.com/a/AATXAJwGJ5WeDDJsBEAe8tLXAb5ECmyzy7Iin0R06w=s48-c-k-c0xffffffff-no-rj-mo","Mangalyaan in pockets !!!",0,"1 year ago",1553005801381,false,false,,,,,,,,,,,
"UgzefJk8gFKxer0hDGR4AaABAg","sunil tiwari-No More Silence About Violence","/channel/UC-UCEHim_QuOftAG7wxrcNA","https://yt3.ggpht.com/a/AATXAJzqRdidmQS58ZlRXYN6uvIIEXOHiXDZnnDINA=s48-c-k-c0xffffffff-no-rj-mo","great please in hindi",1,"1 year ago",1553005801382,false,false,,,,,,,,,,,
"UgxzKG4ZAH_QvL-k2sV4AaABAg","dhiraj","/channel/UCEcIhIwH9lU_tZOqJVcbvuA","https://yt3.ggpht.com/a/AATXAJzm7CvmxvoVPqJkPFPMwIfdjUl08aL15p8zZA=s48-c-k-c0xffffffff-no-rj-mo","Its Govt Of India,,not Govt of Modi/rahul/NDA/UPA.",7,"1 year ago",1553005801383,false,false,,,,,,,,,,,
"UgzrvE_RM9ql5tzMwrx4AaABAg","samreen begum","/channel/UCtH5QknA2IZmBsy919Myk7A","https://yt3.ggpht.com/a/AATXAJzwppbL7R3iK_EbT_B-k_ukMB4Z22Byk3z57w=s48-c-k-c0xffffffff-no-rj-mo","Nowdays this channel also showing political influence",9,"1 year ago",1553005801384,false,true,"EkQSC3lrd1RaSjRXbFM0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd6cnZFX1JNOXFsNXR6TXdyeDRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3lrd1RaSjRXbFM0QAFICg%3D%3D",1,,,,,,,,,
,,,,,,,,,,,,"UgzrvE_RM9ql5tzMwrx4AaABAg.8qXkNSgs0iH8qykSUJ0kSK","DarthCuber","/channel/UCVoNO7F1eJC7yL60WfdtXQg","https://yt3.ggpht.com/a/AATXAJyDhuENqfw2pY6AVL4r9oaquj8sK8oznak_-w=s32-c-k-c0xffffffff-no-rj-mo","Stupid Muslim bigot, go to NDTV and masturbate to burka dutt",0,"1 year ago",1553005801716,false
"UgylRqoleYqmNS25dyd4AaABAg","Dungar Singh Dudi","/channel/UCYs_DF2qF3KW6CCBNuLahHA","https://yt3.ggpht.com/a/AATXAJwArdYH8FSupNRT8AwCHYP08ObKYMc2p1kWQQ=s48-c-k-c0xffffffff-no-rj-mo","During discussion I noticed I think u spelled isro=israel",0,"1 year ago",1553005801386,false,false,,,,,,,,,,,
"Ugy1qDRy8r-OFGwJmdR4AaABAg","rajendra wakchaure-Patil","/channel/UCud6se7nR6kP4mlkTjTEd6g","https://yt3.ggpht.com/a/AATXAJzanD1PmnVHZjomM2wJSnnqrt0eMwpRSOxBiw=s48-c-k-c0xffffffff-no-rj-mo","Why not indept held on current day issue like vishesh",1,"1 year ago",1553005801387,false,false,,,,,,,,,,,
"UgwE4Kx_tRRtmqboqc54AaABAg","Abhishek Anand Roy","/channel/UC9zi5P_akg_Vu08r3rTelNQ","https://yt3.ggpht.com/a/AATXAJxJDZ9Qi5Phy7gl0eU0Sew0R2JnB27UcSMSeQ=s48-c-k-c0xffffffff-no-rj-mo","I think u should use term INDIAN GOVERNMENT instead of modi government",27,"1 year ago",1553005801388,false,true,"EkQSC3lrd1RaSjRXbFM0wAEAyAEA4AEBogINKP___________wFAAMICGxoXaHR0cHM6Ly93d3cueW91dHViZS5jb20iABgGMk0aSxIaVWd3RTRLeF90UlJ0bXFib3FjNTRBYUFCQWciAggAKhhVQ0lTZ25TTndxUTJpOGxoQ3VuM0t0UWcyC3lrd1RaSjRXbFM0QAFICg%3D%3D",4,,,,,,,,,
,,,,,,,,,,,,"UgwE4Kx_tRRtmqboqc54AaABAg.8qXa09Q8Roz8qykYERcc7W","DarthCuber","/channel/UCVoNO7F1eJC7yL60WfdtXQg","https://yt3.ggpht.com/a/AATXAJyDhuENqfw2pY6AVL4r9oaquj8sK8oznak_-w=s32-c-k-c0xffffffff-no-rj-mo","I think you should shut your commie hole",1,"1 year ago",1553005801819,false
,,,,,,,,,,,,"UgwE4Kx_tRRtmqboqc54AaABAg.8qXa09Q8Roz8r-EEyOyMc6","Abhishek Anand Roy","/channel/UC9zi5P_akg_Vu08r3rTelNQ","https://yt3.ggpht.com/a/AATXAJxJDZ9Qi5Phy7gl0eU0Sew0R2JnB27UcSMSeQ=s32-c-k-c0xffffffff-no-rj-mo","@DarthCuber i am general secretary of RSS youth wing of shibpur Kolkata",1,"1 year ago",1553005801823,false
,,,,,,,,,,,,"UgwE4Kx_tRRtmqboqc54AaABAg.8qXa09Q8Roz8rmVf7Hab7-","I. S. Phukan","/channel/UCMp5jcuYVCYCB6vNbHnoJeA","https://yt3.ggpht.com/a/AATXAJzo9Kn2nzmAWcXl0RhutUgjkNTe9aYC-mskRg=s32-c-k-c0xffffffff-no-rj-mo","Appropriate",0,"1 year ago",1553005801824,false
,,,,,,,,,,,,"UgwE4Kx_tRRtmqboqc54AaABAg.8qXa09Q8Roz8uGcYjI62EQ","shipra purohit","/channel/UCGaMtQEPZ_vbJCuCZymzgEQ","https://yt3.ggpht.com/a/AATXAJyAqjQrMrW3Z9U3KEZ1XuUKOz4azSYifjHWQA=s32-c-k-c0xffffffff-no-rj-mo","in some places they have compared congress n bjp that is why she is saying that..... rest doesn't matter whosoever's party is in centre.... all we are looking for is rise of this country",0,"10 months ago",1558276201825,false
"UgzYGDnULNOCjjvbOUZ4AaABAg","MALAY SARKAR","/channel/UC3UWD_nn6NQ9NvrzmYs5tqQ","https://yt3.ggpht.com/a/AATXAJxdVLTDeYWF3DXjIaXZETeUd1iLM6MDQl4pgA=s48-c-k-c0xffffffff-no-rj-mo","Volume should be increased",0,"1 year ago",1553005801389,false,false,,,,,,,,,,,
